title,house_name,price,position_info,longitude,latitude,url 
叠彩园  南向三房,叠彩园金桦轩,46957,广州大道南,113.315352,23.091479,https://gz.lianjia.com/ershoufang/GZ0003034136.html
中海康城南向大两房 装修保养好,中海康城银柳街,45398,黄村,113.406859,23.14134,https://gz.lianjia.com/ershoufang/GZ0003034100.html
合生颐景华苑 温馨三房 明厨明厕,合生颐景华苑颐乐轩,43171,金碧,113.30223,23.07737,https://gz.lianjia.com/ershoufang/GZ0003034510.html
汇城花园 复式单位  采光通风佳,汇城花园,19958,滘口,113.220708,23.113561,https://gz.lianjia.com/ershoufang/GZ0003040632.html
光大花园，交通便利，中层单位,光大花园榕上居,51240,工业大道北,113.261935,23.092194,https://gz.lianjia.com/ershoufang/GZ0003041809.html
逸景翠园  温馨3房,逸景翠园倚翠轩,44762,广州大道南,113.316121,23.091355,https://gz.lianjia.com/ershoufang/GZ0003056052.html
四季花园 精装2房 楼龄新净,四季花园,36264,坑口,113.239208,23.078594,https://gz.lianjia.com/ershoufang/GZ0003057558.html
广州雅居乐花园 剑桥郡 高层四房,广州雅居乐花园剑桥郡,42261,华南,113.38972,23.028695,https://gz.lianjia.com/ershoufang/GZ0003062602.html
荔港南湾 厅出阳台望江 温馨舒适 视野好,荔港南湾御蓝海岸,43357,南岸路,113.234876,23.141098,https://gz.lianjia.com/ershoufang/GZ0003066034.html
金田花苑 景观洋房 厅出阳台 南向望花园,金田花苑,61625,天河北,113.342589,23.148793,https://gz.lianjia.com/ershoufang/GZ0003067856.html
富力半岛花园 低层单位 实用两房,富力半岛花园,35000,罗冲围,113.235918,23.147373,https://gz.lianjia.com/ershoufang/GZ0003069970.html
森林半岛看花园单位 花园中间位置 采光好,翡翠绿洲森林半岛,21918,新塘,113.565886,23.142768,https://gz.lianjia.com/ershoufang/GZ0002400794.html
侨源新村大面积两房 紧邻地铁 采光通透,侨源新村,33062,东莞庄,113.337358,23.165037,https://gz.lianjia.com/ershoufang/GZ0002592236.html
广州雅居乐花园 十年小雅 实用三房,广州雅居乐花园十年小雅,41059,华南,113.372147,23.017599,https://gz.lianjia.com/ershoufang/GZ0002602264.html
兰亭上东 一房一厅 保养好,兰亭上东,50265,员村,113.359424,23.125998,https://gz.lianjia.com/ershoufang/GZ0002610429.html
叠彩园  南向三房,叠彩园金桦轩,46957,广州大道南,113.315352,23.091479,https://gz.lianjia.com/ershoufang/GZ0003034136.html
海珠中路低层高楼底大户型 六房户型,海珠中路,30881,西门口,113.263346,23.128537,https://gz.lianjia.com/ershoufang/GZ0003036289.html
翠华花园 刚需三房 中层单位,翠华花园H座,14856,铁路西,113.2036,23.388234,https://gz.lianjia.com/ershoufang/GZ0003036468.html
保利西子湾 精装三房 安静舒适 交通方便,保利西子湾,32990,金沙洲,113.215947,23.153044,https://gz.lianjia.com/ershoufang/GZ0003037875.html
竹丝岗 中层实用四房,竹丝岗四马路,39883,东山口,113.30125,23.132155,https://gz.lianjia.com/ershoufang/GZ0003041386.html
东逸花园四期 四房两厅 南北对流 新装修,新世界东逸花园,80575,天河公园,113.366409,23.134098,https://gz.lianjia.com/ershoufang/GZ0003051358.html
逸景翠园  温馨3房,逸景翠园倚翠轩,44762,广州大道南,113.316121,23.091355,https://gz.lianjia.com/ershoufang/GZ0003056052.html
四季花园 精装2房 楼龄新净,四季花园,36264,坑口,113.239208,23.078594,https://gz.lianjia.com/ershoufang/GZ0003057558.html
荔港南湾 厅出阳台望江 温馨舒适 视野好,荔港南湾御蓝海岸,43357,南岸路,113.234876,23.141098,https://gz.lianjia.com/ershoufang/GZ0003066034.html
克莱国际公寓灏景轩 户型方正 南北通透,珠江帝景苑合生紫龙府,73393,赤岗,113.337923,23.107305,https://gz.lianjia.com/ershoufang/GZ0003066182.html
金田花苑 景观洋房 厅出阳台 南向望花园,金田花苑,61625,天河北,113.342589,23.148793,https://gz.lianjia.com/ershoufang/GZ0003067856.html
兰亭上东 一房一厅 保养好,兰亭上东,50265,员村,113.359424,23.125998,https://gz.lianjia.com/ershoufang/GZ0002610429.html
逸彩庭园 复式单位 采光好 户型方正,新世界逸彩庭园A区,33007,滘口,113.213396,23.118078,https://gz.lianjia.com/ershoufang/GZ0003027863.html
富丽家园大二房 户型方正 采光好,富丽家园福宁苑,20860,大石,113.325124,23.033251,https://gz.lianjia.com/ershoufang/GZ0003029553.html
菁品园三房 高楼层 装修保养漂亮 安静,盈彩美居菁晖轩,42935,东圃,113.425824,23.118014,https://gz.lianjia.com/ershoufang/GZ0003032384.html
石化生活区 一房一厅 户型方正实用,石化生活区,21053,区府,113.476914,23.110019,https://gz.lianjia.com/ershoufang/GZ0003071021.html
银威花园 环境舒适 小区安静 采光特好,银威花园,24207,金碧,113.310522,23.071853,https://gz.lianjia.com/ershoufang/GZ0003077344.html
侨联大街 成熟配套,大北路侨联大街,17500,市桥,113.373847,22.949997,https://gz.lianjia.com/ershoufang/GZ0003081887.html
赤岗东路 怡雅居 交通便利 配套完善,怡雅居,24468,赤岗,113.336897,23.094971,https://gz.lianjia.com/ershoufang/GZ0003083846.html
瑞和园 精装修3房 交通方便,瑞和园七巷,12661,市桥,113.377618,22.939809,https://gz.lianjia.com/ershoufang/GZ0003095995.html
大德路 濠畔街 中层精装两房,大德路濠畔街,27500,解放南,113.263144,23.122961,https://gz.lianjia.com/ershoufang/GZ0003096417.html
盈翠华庭 精装修两房 格局方正 通风采光,盈翠华庭翠逸居,40053,广园路,113.278411,23.175373,https://gz.lianjia.com/ershoufang/GZ0003100299.html
白沙新村 实用2房 采光好,白沙新村白沙街,21018,机场路,113.262811,23.188557,https://gz.lianjia.com/ershoufang/GZ0003110842.html
富德居 生活交通方便 实用方正两房,富德居,16907,同德围,113.245812,23.179244,https://gz.lianjia.com/ershoufang/GZ0003110188.html
东逸花园 第四期 大三房 户型方正,新世界东逸花园,75630,天河公园,113.366409,23.134098,https://gz.lianjia.com/ershoufang/GZ0003085220.html
恒利翠竹苑 电梯四房 交通便利,恒利翠竹苑二期,43333,花地大道,113.244775,23.08851,https://gz.lianjia.com/ershoufang/GZ0003095661.html
骏景花园 南苑 保养好,骏景花园南苑骏扬轩,56923,棠下,113.390028,23.127383,https://gz.lianjia.com/ershoufang/GZ0003095683.html
实用舒适单位 配套完善,可逸豪苑,62919,宝岗,113.270637,23.102861,https://gz.lianjia.com/ershoufang/GZ0003095739.html
富力朗逸轩   南向单位,富力朗逸轩,45049,江南大道,113.274395,23.110869,https://gz.lianjia.com/ershoufang/GZ0003098034.html
高层单位  南向海珠湖景 交通便利,坚真花园,51429,赤岗,113.332766,23.086716,https://gz.lianjia.com/ershoufang/GZ0003099851.html
诺德名都  中高楼层  南向望远,自在城市花园三期诺德名都,30581,华南,113.351946,22.995141,https://gz.lianjia.com/ershoufang/GZ0003100868.html
大四房 南北通透,永发商住楼,14216,钟村,113.323917,22.981277,https://gz.lianjia.com/ershoufang/GZ0003103092.html
蝶舞轩 三房 中间楼层 采光好,祈福新村蝶舞轩,31410,祈福,113.331868,22.966318,https://gz.lianjia.com/ershoufang/GZ0003103993.html
万科欧泊 高层靓景东南向,新光城市花园五期,38224,华南,113.363501,23.015549,https://gz.lianjia.com/ershoufang/GZ0003105221.html
君华香柏广场华府 高层四房,番禺君华香柏广场,30640,沙湾,113.364931,22.91199,https://gz.lianjia.com/ershoufang/GZ0003105302.html
荔港南湾 厅出阳台 正东南向 间隔方正,荔港南湾H区,41235,南岸路,113.235805,23.138431,https://gz.lianjia.com/ershoufang/GZ0003107678.html
流花雅轩 三房一厅 方正实用 精致装修,流花雅轩,51882,人民北,113.259425,23.147872,https://gz.lianjia.com/ershoufang/GZ0003108795.html
南国奥林匹克花园 环境优雅 配套成熟,南国奥林匹克花园北奥一路,33333,华南,113.331763,22.991785,https://gz.lianjia.com/ershoufang/GZ0002919949.html
金碧花园三期 安静望花园 户型好 地铁口,金碧花园第三金碧,45217,金碧,113.295173,23.071178,https://gz.lianjia.com/ershoufang/GZ0002157037.html
珠江御景湾 南北对流三房 带入户花园,珠江御景湾,40925,南洲,113.345689,23.0572,https://gz.lianjia.com/ershoufang/GZ0002837904.html
白云堡精装四房 依山傍水 安静舒适,白云堡豪苑苑轩径,28959,白云大道北,113.319679,23.231802,https://gz.lianjia.com/ershoufang/GZ0002846595.html
阳光假日园 精装两房 通风采光好,阳光假日园,49887,棠下,113.398451,23.13493,https://gz.lianjia.com/ershoufang/GZ0003039009.html
东湖映月 厅出阳台 带入户花园,东湖映月,31817,白云大道北,113.328487,23.280693,https://gz.lianjia.com/ershoufang/GZ0003058473.html
天河北 瑞华大厦实用两房 户型方正,瑞华大厦,55001,天润路,113.35213,23.148918,https://gz.lianjia.com/ershoufang/GZ0002762949.html
金丰花园 正规两房,金丰花园金河阁,34559,赤岗,113.334939,23.093213,https://gz.lianjia.com/ershoufang/GZ0002784470.html
凤凰城凤馨苑 高楼层中间位置 双卫,碧桂园凤凰城凤馨苑,24516,新塘,113.606996,23.147009,https://gz.lianjia.com/ershoufang/GZ0002787561.html
天河星荟 两房两厅 方正户型,圣地天河星荟,42169,同和,113.334108,23.188376,https://gz.lianjia.com/ershoufang/GZ0002813425.html
祈福新村C区 两房大平台 精装保养新净,祈福新村C区,23312,祈福,113.339631,22.967036,https://gz.lianjia.com/ershoufang/GZ0002821781.html
环市中路 小北路** 交通方便,环市中路,38144,小北,113.283638,23.145635,https://gz.lianjia.com/ershoufang/GZ0002879915.html
翠湖山庄 两房一厅 交通方便,翠湖山庄,51208,天河公园,113.359064,23.132577,https://gz.lianjia.com/ershoufang/GZ0002901454.html
华阳两校之间，准电梯2房,远洋小区,64957,天河北,113.336715,23.148186,https://gz.lianjia.com/ershoufang/GZ0002931074.html
南北对流 装修保养好 私家花园,清河中路,13271,市桥,113.375199,22.940291,https://gz.lianjia.com/ershoufang/GZ0002958591.html
嘉逸花园 住家小三房 东望花园 景观好,嘉逸花园,29059,东莞庄,113.346481,23.16765,https://gz.lianjia.com/ershoufang/GZ0002962926.html
实用户型 温馨两房 东向安静望花园,金碧花园第一金碧,40000,金碧,113.293993,23.075858,https://gz.lianjia.com/ershoufang/GZ0002964925.html
实用3房2厅 户型方正 保养新,保利百合花园二期,45593,江燕路,113.285999,23.080042,https://gz.lianjia.com/ershoufang/GZ0002965270.html
双子星城 实用温馨单位 配套完善,双子星城星河轩,53600,新港西,113.305027,23.095448,https://gz.lianjia.com/ershoufang/GZ0002980314.html
芳草园 南向三房望花园 安静舒适,芳草园B区,76563,天河北,113.343209,23.148811,https://gz.lianjia.com/ershoufang/GZ0002992938.html
康乐园 低楼层 靓装修 实用四房,康乐园,23188,市桥,113.367896,22.952144,https://gz.lianjia.com/ershoufang/GZ0002996652.html
五羊小区 标准户型 采光通透,五羊小区H区,52361,五羊新城,113.320616,23.127527,https://gz.lianjia.com/ershoufang/GZ0002996736.html
小北下塘西 大院管理高层两房 隔局方正,宝汉直街54号大院,24880,麓景,113.281618,23.14902,https://gz.lianjia.com/ershoufang/GZ0002999213.html
马赛国际公寓 复式单位 三房两卫 户型好,马赛国际公寓,55844,珠江新城东,113.357947,23.129949,https://gz.lianjia.com/ershoufang/GZ0003011073.html
赛拉维 东向大三房 采光好,赛拉维,53799,员村,113.363866,23.127922,https://gz.lianjia.com/ershoufang/GZ0003043376.html
跑马地花园 小高层 电梯房方正户型3房,跑马地花园,54808,珠江新城东,113.357021,23.129775,https://gz.lianjia.com/ershoufang/GZ0003074462.html
兰亭上东 北向1房 近珠江新城 交通方,兰亭上东,50480,员村,113.359424,23.125998,https://gz.lianjia.com/ershoufang/GZ0003104378.html
西华路 高层三房 带私人花园,西华路,20000,西华路,113.260013,23.13505,https://gz.lianjia.com/ershoufang/GZ0002225734.html
"东凌广场 新东城 高层南向三房,带车位",东凌广场,23423,新塘,113.601127,23.142793,https://gz.lianjia.com/ershoufang/GZ0002607200.html
春庭花园 方正一房 采光通风好,春庭花园B栋春兰阁,16889,白云大道北,113.301686,23.220739,https://gz.lianjia.com/ershoufang/GZ0003027778.html
富力天河华庭 5室2厅 1380万,富力天河华庭,82143,天河北,113.337285,23.151208,https://gz.lianjia.com/ershoufang/GZ0002826986.html
珠江都荟华庭 2室2厅 830万,珠江都荟华庭,95118,珠江新城西,113.323572,23.124095,https://gz.lianjia.com/ershoufang/GZ0002941490.html
晓港湾惠侨苑 2室1厅 259万,晓港湾惠侨苑,39846,金碧,113.299526,23.074463,https://gz.lianjia.com/ershoufang/GZ0002946307.html
电梯复式 实用舒适单位,保利花园保康路,41711,工业大道中,113.281655,23.077097,https://gz.lianjia.com/ershoufang/GZ0003070663.html
芬芳小区芬芳街 2室1厅 145万,芬芳小区芬芳街,24576,汾水,113.231401,23.091295,https://gz.lianjia.com/ershoufang/GZ0003074140.html
福泰园 舒适三房 安静小区 交通便利,富丽家园福泰园,16522,大石,113.320536,23.032869,https://gz.lianjia.com/ershoufang/GZ0003081879.html
裕林苑 四房 户型方正,裕林苑,13535,市桥,113.362676,22.945949,https://gz.lianjia.com/ershoufang/GZ0003110236.html
房子是2室2厅2卫,珠江太阳城广场裕富,70103,珠江新城东,113.35061,23.130657,https://gz.lianjia.com/ershoufang/GZ0002835989.html
大石岗东路 大四房 交通便利 采光好,岗东路,12038,大石,113.314752,23.025428,https://gz.lianjia.com/ershoufang/GZ0002970847.html
南景园花园小区 温馨两房 安静朝向,南景园紫云轩,45266,江燕路,113.281062,23.086088,https://gz.lianjia.com/ershoufang/GZ0003035177.html
棠德花园 东南向两房,棠德花园H区,25667,棠下,113.390173,23.138914,https://gz.lianjia.com/ershoufang/GZ0003038276.html
祈福水城 电梯中层 精装实用两房,祈福水城,23797,沙湾,113.36063,22.915239,https://gz.lianjia.com/ershoufang/GZ0003053595.html
机场路贝丽花园 小三房高层东南向 双阳台,贝丽花园,35917,机场路,113.263567,23.186226,https://gz.lianjia.com/ershoufang/GZ0003054253.html
汇俊园 交通便利 户型方正,汇俊园,25129,工业大道中,113.271579,23.0837,https://gz.lianjia.com/ershoufang/GZ0003059273.html
世纪云顶 南向三房 低层单位,世纪云顶雅苑,61487,滨江东,113.321092,23.106522,https://gz.lianjia.com/ershoufang/GZ0003068617.html
锦城 装修精致 保养好 望花园,锦城花园锦城南苑,95075,东风东,113.316902,23.136154,https://gz.lianjia.com/ershoufang/GZ0003076224.html
广州雅居乐花园 南北通透 江景电梯房,广州雅居乐花园剑桥郡,32129,华南,113.38972,23.028695,https://gz.lianjia.com/ershoufang/GZ0003077434.html
羊城花园 实用三房 居家温馨,羊城花园康苑,38090,东圃,113.418085,23.125626,https://gz.lianjia.com/ershoufang/GZ0003084137.html
隽峰苑 高层南向 四房,隽峰苑,77487,珠江新城中,113.338606,23.126019,https://gz.lianjia.com/ershoufang/GZ0003086120.html
"户型方正,通风采光好",逸景翠园御景轩,45082,新港西,113.312253,23.091272,https://gz.lianjia.com/ershoufang/GZ0003086790.html
粤海丽江花园 东南朝向 安静楼层高景观好,粤海丽江花园,89449,珠江新城东,113.342262,23.128503,https://gz.lianjia.com/ershoufang/GZ0003095673.html
晓港花苑 三房两厅望晓港公园,晓港花苑,38462,前进路,113.286471,23.104626,https://gz.lianjia.com/ershoufang/GZ0002648961.html
番禺花样年华 高层大3房 望小区,番禺海伦堡花样年华三期,28041,沙湾,113.358087,22.930737,https://gz.lianjia.com/ershoufang/GZ0002657000.html
广州雅居乐花园 大四房 没过**面积,广州雅居乐花园雅翠庭,32844,华南,113.364385,23.018662,https://gz.lianjia.com/ershoufang/GZ0002731721.html
叠翠台 温馨三房 东向望公园,叠翠台,58491,天河公园,113.368723,23.138238,https://gz.lianjia.com/ershoufang/GZ0002741779.html
广州雅居乐花园 大四房 没过**面积,广州雅居乐花园雅翠庭,32844,华南,113.364385,23.018662,https://gz.lianjia.com/ershoufang/GZ0002731721.html
实用舒适单位 配套完善,昌岗东路,30000,昌岗,113.285381,23.098248,https://gz.lianjia.com/ershoufang/GZ0002750701.html
吉祥北园 中楼层南向五房,吉祥北园吉祥南街,15348,洛溪,113.305538,23.049103,https://gz.lianjia.com/ershoufang/GZ0002752509.html
交通方便 户型方正,东风东路水均大街,63135,东风东,113.313373,23.136629,https://gz.lianjia.com/ershoufang/GZ0002761220.html
君华御府 复式单位 望园景,番禺君华香柏广场,32606,沙湾,113.364931,22.91199,https://gz.lianjia.com/ershoufang/GZ0002779763.html
华景新城 华景里 富人花园式小区南北对流,华景新城信华花园,68642,华景新城,113.371166,23.146359,https://gz.lianjia.com/ershoufang/GZ0002787840.html
景观好 视野开阔 三房带主套,富基广场,50000,滨江中,113.278719,23.114925,https://gz.lianjia.com/ershoufang/GZ0002803571.html
凤凰城凤馨苑 精装三房 中楼层 视野开阔,碧桂园凤凰城凤馨苑,23750,新塘,113.606996,23.147009,https://gz.lianjia.com/ershoufang/GZ0002809989.html
城南源著 小区中间位置电梯毛坯三房,雅居乐城南源著,32292,沙湾,113.372717,22.915184,https://gz.lianjia.com/ershoufang/GZ0002825619.html
东方名都 环境舒适,东方名都,23871,新塘,113.599703,23.130007,https://gz.lianjia.com/ershoufang/GZ0002871720.html
第三金碧花园 厅出阳台两房 采光通风好,金碧花园第三金碧,42405,金碧,113.295173,23.071178,https://gz.lianjia.com/ershoufang/GZ0002916817.html
东凌广场  南向三房,东凌广场,18967,新塘,113.601127,23.142793,https://gz.lianjia.com/ershoufang/GZ0002936318.html
明月金岸花园 毛坯大四房 方正格局,明月金岸花园,30000,金沙洲,113.215354,23.168291,https://gz.lianjia.com/ershoufang/GZ0002945262.html
丽江花园 康城居,丽江花园康城居,27140,南浦,113.307833,23.035984,https://gz.lianjia.com/ershoufang/GZ0002997383.html
越秀南路 东南靓向 配套完善,越秀南路永曜北街,28977,越秀南,113.285283,23.125192,https://gz.lianjia.com/ershoufang/GZ0002197665.html
南天广场 高层 好三房 精装装修,南天广场,57949,珠江新城西,113.323173,23.125766,https://gz.lianjia.com/ershoufang/GZ0002461582.html
凯旋新世界 东南向望花园 安静舒适,凯旋新世界枫丹丽舍,110000,珠江新城东,113.346165,23.122546,https://gz.lianjia.com/ershoufang/GZ0002654068.html
富力半岛花园 大三房 三阳台,富力半岛花园,31423,罗冲围,113.235918,23.147373,https://gz.lianjia.com/ershoufang/GZ0002745408.html
粤海丽江花园 东南向望珠江公园 满五年,粤海丽江花园,82090,珠江新城东,113.342262,23.128503,https://gz.lianjia.com/ershoufang/GZ0002746025.html
保利西海岸 实用三房 出行方便,保利西海岸汇海花园,36360,金沙洲,113.216337,23.178833,https://gz.lianjia.com/ershoufang/GZ0002752000.html
锦绣香江 山水园 保养好 3房,锦绣香江花园山水园,36882,华南,113.342903,23.000994,https://gz.lianjia.com/ershoufang/GZ0002760254.html
东方白云花园 实用电梯3房,东方白云花园18座彩云轩,23278,市桥,113.395107,22.954499,https://gz.lianjia.com/ershoufang/GZ0002765815.html
金田花苑 南向两房 安静望花园,金田花苑,59896,天河北,113.342589,23.148793,https://gz.lianjia.com/ershoufang/GZ0002771143.html
精装2房 户型方正,爱都铭轩A区,40870,金碧,113.30568,23.072794,https://gz.lianjia.com/ershoufang/GZ0002772523.html
中海名都 高层望江单位 景色靓丽,中海名都,59434,滨江中,113.282006,23.114544,https://gz.lianjia.com/ershoufang/GZ0002789992.html
保利塞纳维拉 三房两厅两卫 发展商靓装修,保利塞纳维拉,32000,龙溪,113.210768,23.083571,https://gz.lianjia.com/ershoufang/GZ0002801635.html
保利西海岸 精装三房 高层 出行方便,保利西海岸汇海花园,34976,金沙洲,113.216337,23.178833,https://gz.lianjia.com/ershoufang/GZ0002815742.html
星汇金沙一期 高层南向 安静舒适 保养好,星汇金沙雅筑,34107,金沙洲,113.203554,23.165925,https://gz.lianjia.com/ershoufang/GZ0002822552.html
保利西海岸 东南向望花园 户型方正,保利西海岸星海花园,38145,金沙洲,113.217434,23.172723,https://gz.lianjia.com/ershoufang/GZ0002825157.html
名门大厦 复式 中层 视野开阔 住家舒适,名门大厦,53066,珠江新城西,113.32249,23.125039,https://gz.lianjia.com/ershoufang/GZ0002827183.html
华南碧桂园 温馨三房 东南向电梯房,华南碧桂园翠云山,28972,华南,113.383863,23.00782,https://gz.lianjia.com/ershoufang/GZ0002847867.html
翠山蓝天苑 一楼带花园 户型方正,华南碧桂园翠山蓝天苑,29172,华南,113.362499,23.009352,https://gz.lianjia.com/ershoufang/GZ0002866285.html
"芳邻美地,高层电梯精装,带车位出售",丰年华庭芳邻美地,38462,茶滘,113.235278,23.101757,https://gz.lianjia.com/ershoufang/GZ0002874484.html
星河湾一期 全新装修大三房望泳池,广州星河湾朗心园,40625,华南,113.337867,23.033043,https://gz.lianjia.com/ershoufang/GZ0002881981.html
荔港南湾 实用小三房 保养干净,荔港南湾D区,39474,南岸路,113.235559,23.141106,https://gz.lianjia.com/ershoufang/GZ0002881993.html
自在城市花园二期 楼龄新 南向两房,自在城市花园二期诺德中心城,29800,华南,113.357333,22.995382,https://gz.lianjia.com/ershoufang/GZ0002904564.html
银丰小区 舒适3房 低楼层 南北通透,银丰花园银丰一街,28902,区府,113.462266,23.114233,https://gz.lianjia.com/ershoufang/GZ0002913275.html
海天花苑 高层三房,海天花苑,41076,滨江东,113.320609,23.107161,https://gz.lianjia.com/ershoufang/GZ0002828397.html
锦城花园 配套完善 大三房,锦城花园,97604,东风东,113.316589,23.136612,https://gz.lianjia.com/ershoufang/GZ0002838948.html
芭堤水岸 实用三房 东南向 精致装修,芭堤水岸,60448,滨江东,113.31984,23.10952,https://gz.lianjia.com/ershoufang/GZ0002847808.html
翠山蓝天苑 一楼带花园 户型方正,华南碧桂园翠山蓝天苑,29172,华南,113.362499,23.009352,https://gz.lianjia.com/ershoufang/GZ0002866285.html
雅典花园 精装电梯小三房出售,锦绣生态园雅典花园,18293,钟村,113.316625,22.973721,https://gz.lianjia.com/ershoufang/GZ0002867224.html
罗马家园房 视野好 保养新 位置安静舒适,罗马家园凯旋庭,40800,南洲,113.327584,23.067175,https://gz.lianjia.com/ershoufang/GZ0002873284.html
"芳邻美地,高层电梯精装,带车位出售",丰年华庭芳邻美地,38462,茶滘,113.235278,23.101757,https://gz.lianjia.com/ershoufang/GZ0002874484.html
荔港南湾 实用小三房 保养干净,荔港南湾D区,39474,南岸路,113.235559,23.141106,https://gz.lianjia.com/ershoufang/GZ0002881993.html
百事佳小区 低层两房 格局方正 证满两年,百事佳新村A区,27044,广园路,113.273928,23.172731,https://gz.lianjia.com/ershoufang/GZ0002889949.html
竹丝岗中层,竹丝岗四马路,50789,东山口,113.30125,23.132155,https://gz.lianjia.com/ershoufang/GZ0002914141.html
祈福新村 蝶舞轩 南向中层 买少见少,祈福新村蝶舞轩,29316,祈福,113.331868,22.966318,https://gz.lianjia.com/ershoufang/GZ0002921115.html
自在城市花园 实用三房,自在城市花园自在康苑,28776,华南,113.35625,22.99326,https://gz.lianjia.com/ershoufang/GZ0002922648.html
春江花园 实用三房 高层采光好,春江花园,37531,棠下,113.396756,23.134415,https://gz.lianjia.com/ershoufang/GZ0002971990.html
广园新村 景泰新村 中层两房 南向采光,景泰新村景泰西三巷,26969,广园路,113.274184,23.16587,https://gz.lianjia.com/ershoufang/GZ0002972005.html
金宇花园 方正2房 南向单位 小区中间,金宇花园,17674,东塱,113.258753,23.066582,https://gz.lianjia.com/ershoufang/GZ0002973834.html
盛大蓝庭 格式方正 交通方便,盛大蓝庭,42647,坑口,113.238335,23.084398,https://gz.lianjia.com/ershoufang/GZ0002982897.html
白兰大厦  电梯三房  交通方便,金兰苑白兰大厦,28261,汾水,113.232447,23.088982,https://gz.lianjia.com/ershoufang/GZ0002983964.html
荔港南湾 厅出阳台 温馨舒适,荔港南湾D区,39154,南岸路,113.235559,23.141106,https://gz.lianjia.com/ershoufang/GZ0002986478.html
广州雅居乐花园 雅逸庭 温馨3房,广州雅居乐花园雅逸庭,40378,华南,113.371149,23.013447,https://gz.lianjia.com/ershoufang/GZ0003018926.html
五羊小区 标准户型 采光通透,五羊小区H区,47750,五羊新城,113.320616,23.127527,https://gz.lianjia.com/ershoufang/GZ0003036729.html
保利中达广场复式三层 开发商装修,中达广场,60976,珠江新城中,113.337007,23.122504,https://gz.lianjia.com/ershoufang/GZ0003044273.html
波尔多庄园电梯两房出售 中星**看楼方便,波尔多庄园,62500,淘金,113.30356,23.149199,https://gz.lianjia.com/ershoufang/GZ0003068978.html
万科新里程南向两房，中楼层,万科新里程,33212,科学城,113.453824,23.193225,https://gz.lianjia.com/ershoufang/GZ0003098367.html
贝丽花园 电梯高层2房 户型方正,贝丽花园,36000,机场路,113.263567,23.186226,https://gz.lianjia.com/ershoufang/GZ0002607656.html
云景花园 环境优美 交通便利 配套齐全,云景花园云桂苑,40488,同和,113.335732,23.190305,https://gz.lianjia.com/ershoufang/GZ0003032315.html
保利中达广场复式三层 开发商装修,中达广场,60976,珠江新城中,113.337007,23.122504,https://gz.lianjia.com/ershoufang/GZ0003044273.html
泓景花园 南向三房 交通方便,泓景花园,56911,赤岗,113.335085,23.104655,https://gz.lianjia.com/ershoufang/GZ0003056758.html
教工新村 户型方正 采光通风好,教工新村,69492,东山口,113.307459,23.125442,https://gz.lianjia.com/ershoufang/GZ0003098581.html
岗贝路枫溪苑 楼梯低层两房 住家装修,枫溪苑,27929,机场路,113.264181,23.186892,https://gz.lianjia.com/ershoufang/GZ0003099506.html
金碧二期 南向实用两房 采光通风好,金碧花园第二金碧,43554,金碧,113.290416,23.075766,https://gz.lianjia.com/ershoufang/GZ0003104221.html
富力桃园 A区中楼层 实用两房,富力桃园,35714,罗冲围,113.238036,23.15677,https://gz.lianjia.com/ershoufang/GZ0003027248.html
华景新城 安静四房 交通便利,华景新城逸意居,58511,华景新城,113.369849,23.146981,https://gz.lianjia.com/ershoufang/GZ0002853286.html
名粤广场 实用俩房 采光好,名粤广场,30000,广州大道南,113.322789,23.088398,https://gz.lianjia.com/ershoufang/GZ0002603316.html
富豪山庄 盛翠华庭 南向2房 看楼方便,富豪山庄聚龙华庭,30334,祈福,113.355507,22.975207,https://gz.lianjia.com/ershoufang/GZ0002725419.html
实用舒适单位 配套完善,天成大厦,59770,龙口西,113.344148,23.142632,https://gz.lianjia.com/ershoufang/GZ0002736527.html
富力院士庭 东南向 方正大二房 望花园,富力院士庭C3区,61204,东莞庄,113.343914,23.158729,https://gz.lianjia.com/ershoufang/GZ0002754359.html
阳光美居大三房 花园小区 配套完善,富力阳光美居,35000,黄石路,113.266102,23.209151,https://gz.lianjia.com/ershoufang/GZ0002328530.html
南国花园 精装4房 保养好 户型方正,南国花园C区,75040,珠江新城东,113.350656,23.119615,https://gz.lianjia.com/ershoufang/GZ0003024337.html
万科城市花园 东南向大三房 地铁口物业,万科城市花园,36804,区府,113.475207,23.111503,https://gz.lianjia.com/ershoufang/GZ0003029062.html
富豪山庄 盛翠华庭 南向2房 看楼方便,富豪山庄聚龙华庭,30334,祈福,113.355507,22.975207,https://gz.lianjia.com/ershoufang/GZ0002725419.html
富力院士庭 东南向 方正大二房 望花园,富力院士庭C3区,61204,东莞庄,113.343914,23.158729,https://gz.lianjia.com/ershoufang/GZ0002754359.html
翡翠绿洲 森林半岛 一楼带花园,翡翠绿洲森林半岛,24540,新塘,113.565886,23.142768,https://gz.lianjia.com/ershoufang/GZ0002786216.html
穗花新村 电梯两房 二号线江南西,穗花新村,46607,昌岗,113.283371,23.101112,https://gz.lianjia.com/ershoufang/GZ0002810161.html
骏汇大厦 双地铁口旁,骏汇大厦,61728,天河南,113.327499,23.13516,https://gz.lianjia.com/ershoufang/GZ0002816974.html
保利中汇 高层采光 火车东站 天河北商圈,保利中汇广场,39394,东站,113.32997,23.154255,https://gz.lianjia.com/ershoufang/GZ0002840908.html
